user_id,movie_id,rating
36766,656,1.0
36766,805,1.0
36766,288,1.0
36766,202,1.0
36766,328,1.0
36766,224,1.0
36766,708,1.0
36766,227,1.0
36766,657,1.0
36813,788,1.0
36813,593,4.0
36813,733,3.0
36813,1573,2.0
36813,539,5.0
36813,647,3.0
36813,344,1.0
36813,350,5.0
36813,420,2.0
36813,253,1.0
36813,435,1.0
36813,339,4.0
36813,1304,4.0
36813,1287,4.0
36829,292,2.0
36829,364,3.0
36829,11,3.0
36829,299,3.0
36829,356,3.0
36829,535,4.0
36829,589,3.0
36829,553,4.0
36829,110,5.0
36829,480,2.0
36829,235,4.0
36829,290,5.0
36838,380,4.0
36838,1584,4.0
36838,454,3.0
36838,5,5.0
36838,39,3.0
36838,480,4.0
36838,1266,3.0
36838,745,5.0
36838,260,5.0
36838,628,4.0
36838,1469,2.0
36838,1240,5.0
36838,1120,4.0
36838,110,5.0
36838,1609,3.0
36838,818,1.0
36838,1483,3.0
36838,1607,1.0
36838,288,4.0
36841,384,2.0
36841,354,2.0
36841,585,4.0
36841,1030,3.0
36841,194,3.0
36841,159,2.0
36841,1012,3.0
36841,42,3.0
36841,433,2.0
36841,55,1.0
36841,318,5.0
36841,541,3.0
36841,22,3.0
36841,21,4.0
36841,292,3.0
36841,375,4.0
36841,315,3.0
36841,552,4.0
36841,515,4.0
36841,780,4.0
36841,79,2.0
36844,163,2.0
36844,257,4.0
36844,466,1.0
36844,368,4.0
36844,17,4.0
36844,165,4.0
36844,595,5.0
36844,508,4.0
36844,594,4.0
36844,186,3.0
36844,160,3.0
36875,356,3.0
36875,485,2.0
36875,282,1.0
36875,376,2.0
36875,165,2.0
36875,329,2.0
36875,273,2.0
36875,552,2.0
36875,587,2.0
36875,527,4.0
36875,230,2.0
36878,45,1.0
36878,520,2.0
36878,491,4.0
36878,432,4.0
36878,257,3.0
36878,780,5.0
36878,333,2.0
36878,480,5.0
36878,323,2.0
36878,17,3.0
36878,802,5.0
36878,342,4.0
36878,194,2.0
36878,1353,4.0
36881,585,2.0
36881,733,4.0
36881,204,4.0
36881,316,3.0
36881,103,1.0
36881,140,3.0
36881,62,5.0
36881,339,5.0
36881,356,5.0
36881,185,4.0
36881,477,4.0
36881,276,2.0
36881,110,1.0
36881,246,1.0
36881,508,4.0
36881,337,3.0
36881,236,2.0
36881,432,3.0
36883,589,2.0
36883,435,1.0
36883,265,5.0
36883,592,3.0
36883,31,3.0
36883,50,5.0
36883,466,2.0
36883,440,2.0
36883,348,5.0
36883,19,1.0
36883,32,3.0
36885,540,1.0
36885,345,3.0
36885,361,1.0
36885,861,4.0
36885,163,3.0
36885,1080,4.0
36885,377,4.0
36885,312,1.0
36885,230,3.0
36885,551,3.0
36885,204,3.0
36885,986,1.0
36885,500,2.0
36885,808,1.0
36918,296,5.0
36918,594,1.0
36918,446,1.0
36918,3,5.0
36918,28,4.0
36918,597,4.0
36918,364,1.0
36918,460,1.0
36918,589,4.0
36918,1036,3.0
36918,419,5.0
36921,249,4.0
36921,160,1.0
36921,708,3.0
36921,356,2.0
36921,222,4.0
36921,377,5.0
36921,45,4.0
36921,608,4.0
36921,474,4.0
36921,587,2.0
36921,165,3.0
36921,261,4.0
36921,368,3.0
36921,296,1.0
36934,1009,3.0
36934,348,3.0
36934,437,3.0
36934,319,4.0
36934,631,2.0
36934,161,3.0
36934,141,4.0
36934,891,3.0
36934,281,4.0
36934,586,2.0
36934,648,3.0
36934,1011,3.0
36934,533,2.0
36934,95,3.0
36934,543,3.0
36934,482,3.0
36934,410,2.0
36934,45,4.0
36934,457,3.0
36934,66,2.0
36934,216,3.0
36934,192,1.0
36934,786,3.0
36934,382,3.0
36934,374,2.0
36934,31,3.0
36942,231,1.0
36942,365,2.0
36942,653,3.0
36942,376,2.0
36942,575,5.0
36942,170,4.0
36942,356,5.0
36942,207,2.0
36942,480,3.0
36942,318,5.0
36942,1011,2.0
36942,163,3.0
36942,516,4.0
36942,606,1.0
36942,500,5.0
36942,519,4.0
36942,330,1.0
36942,273,5.0
36942,266,2.0
36942,277,5.0
36942,553,5.0
36942,253,4.0
36942,540,3.0
36942,62,4.0
36945,784,1.0
36945,24,5.0
36945,1200,3.0
36945,165,3.0
36945,141,3.0
36945,548,3.0
36945,353,1.0
36945,1094,3.0
36945,11,3.0
36945,1621,2.0
36945,587,3.0
36945,1262,3.0
36945,1009,1.0
36945,1276,4.0
36945,590,5.0
36945,434,3.0
36945,273,3.0
36945,1016,1.0
36945,1097,3.0
36945,1393,3.0
36945,32,5.0
36945,1371,2.0
36954,1257,4.0
36954,531,1.0
36954,371,3.0
36954,464,3.0
36954,520,1.0
36954,235,1.0
36954,594,1.0
36954,333,1.0
36954,832,4.0
36954,303,4.0
36954,1125,4.0
36954,1387,4.0
36954,1359,1.0
36954,1265,4.0
36954,112,1.0
36954,204,3.0
36954,1036,4.0
36954,1259,4.0
36954,296,3.0
36954,225,4.0
36954,370,1.0
36954,23,3.0
36954,1197,4.0
36954,524,5.0
36954,647,5.0
36954,481,3.0
36954,508,1.0
36954,300,1.0
36972,337,2.0
36972,588,4.0
36972,733,3.0
36972,168,1.0
36972,185,1.0
36972,364,4.0
36972,475,3.0
36972,280,3.0
36972,446,3.0
36972,361,3.0
36972,420,1.0
36972,308,3.0
36972,587,2.0
36972,442,2.0
36972,307,3.0
36972,11,3.0
36972,36,4.0
36984,95,3.0
36984,165,3.0
36984,490,3.0
36984,326,3.0
36984,36,3.0
36984,9,2.0
36984,349,3.0
36984,161,4.0
36984,154,3.0
36984,307,4.0
36984,861,4.0
36984,587,4.0
36984,681,2.0
36994,379,2.0
36994,374,1.0
36994,1246,1.0
36994,255,2.0
36994,203,2.0
36994,198,3.0
36994,454,1.0
36994,1259,4.0
36994,585,3.0
36994,1227,1.0
36994,1288,5.0
36994,319,1.0
36994,1201,3.0
36994,260,5.0
36994,42,3.0
36994,553,5.0
36994,1032,2.0
36994,277,1.0
36994,485,2.0
36994,500,2.0
36994,12,1.0
36994,370,3.0
36994,555,4.0
36994,1073,1.0
36994,52,4.0
36994,1129,3.0
36994,196,3.0
36994,273,3.0
36994,421,1.0
36994,1297,2.0
36994,188,4.0
36994,1304,5.0
37000,786,2.0
37000,912,5.0
37000,112,2.0
37000,1127,1.0
37000,454,3.0
37000,246,5.0
37000,527,4.0
37000,969,4.0
37000,1132,4.0
37000,904,4.0
37000,261,2.0
37000,1222,4.0
37000,1278,2.0
37000,899,4.0
37000,913,3.0
37000,1183,4.0
37000,1148,4.0
37000,70,2.0
37000,1198,4.0
37000,1197,4.0
37000,1094,5.0
37000,832,3.0
37001,589,5.0
37001,273,4.0
37001,457,5.0
37001,328,4.0
37001,366,5.0
37001,532,1.0
37001,383,5.0
37001,47,5.0
37001,590,4.0
37001,519,5.0
37001,533,5.0
37001,494,5.0
37019,88,1.0
37019,275,1.0
37019,364,2.0
37019,555,3.0
37019,542,2.0
37019,173,2.0
37019,475,3.0
37019,333,3.0
37019,780,1.0
37019,595,2.0
37019,145,1.0
37019,160,1.0
37019,410,2.0
37019,89,3.0
37019,377,3.0
37019,805,2.0
37024,253,3.0
37024,434,2.0
37024,150,4.0
37024,161,3.0
37024,235,4.0
37024,329,1.0
37024,377,3.0
37024,318,5.0
37024,420,4.0
37024,293,3.0
37024,19,1.0
37025,288,1.0
37025,186,3.0
37025,597,4.0
37025,349,4.0
37025,276,3.0
37025,105,3.0
37025,47,4.0
37025,427,1.0
37025,216,3.0
37025,592,3.0
37025,610,3.0
37025,440,4.0
37025,329,3.0
37025,66,1.0
37025,413,2.0
37025,231,4.0
37025,207,4.0
37025,20,1.0
37025,19,2.0
37025,519,2.0
37025,805,5.0
37025,1035,4.0
37025,343,1.0
37036,60,5.0
37036,594,4.0
37036,445,4.0
37036,236,4.0
37036,266,2.0
37036,32,5.0
37036,437,1.0
37036,224,4.0
37036,780,1.0
37036,587,5.0
37036,132,3.0
37036,300,2.0
37036,184,4.0
37036,252,3.0
37036,782,4.0
37036,391,3.0
37036,383,2.0
37036,1077,4.0
37036,193,2.0
37036,553,3.0
37036,231,3.0
37036,292,4.0
37036,315,4.0
37036,48,2.0
37036,502,2.0
37036,195,4.0
37036,333,3.0
37036,377,4.0
37039,736,4.0
37039,36,3.0
37039,141,3.0
37039,223,4.0
37039,303,3.0
37039,318,3.0
37039,16,3.0
37039,509,4.0
37039,207,4.0
37039,647,3.0
37039,225,3.0
37039,8,2.0
37039,194,4.0
37039,79,3.0
37043,370,1.0
37043,491,1.0
37043,412,2.0
37043,248,1.0
37043,223,3.0
37043,222,4.0
37043,218,1.0
37043,145,1.0
37043,256,1.0
37043,468,2.0
37043,497,5.0
37043,168,1.0
37043,594,3.0
37043,11,4.0
37043,531,4.0
37049,648,3.0
37049,280,3.0
37049,367,2.0
37049,34,3.0
37049,4,2.0
37049,329,3.0
37049,165,3.0
37049,170,4.0
37049,337,4.0
37049,235,4.0
37049,383,2.0
37049,986,2.0
37049,475,3.0
37049,533,3.0
37049,256,3.0
37049,381,3.0
37049,339,4.0
37049,19,3.0
37049,733,5.0
37049,420,2.0
37049,800,5.0
37049,247,4.0
37073,35,4.0
37073,500,4.0
37073,265,5.0
37073,144,3.0
37073,348,3.0
37073,537,4.0
37073,105,4.0
37073,515,5.0
37073,31,5.0
37073,28,4.0
37073,254,3.0
37073,205,5.0
37073,17,5.0
37073,276,3.0
37088,277,1.0
37088,367,1.0
37088,590,3.0
37088,527,5.0
37088,329,1.0
37088,520,1.0
37088,17,5.0
37088,585,1.0
37088,48,1.0
37088,509,5.0
37088,747,1.0
37093,22,3.0
37093,550,3.0
37093,380,4.0
37093,153,1.0
37093,543,3.0
37093,76,3.0
37093,237,3.0
37093,367,2.0
37093,249,4.0
37093,272,4.0
37093,434,2.0
37093,733,4.0
37093,39,3.0
37093,542,2.0
37093,444,3.0
37093,305,2.0
37093,292,2.0
37099,374,1.0
37099,1073,2.0
37099,454,2.0
37099,429,4.0
37099,146,1.0
37099,1010,2.0
37099,1015,4.0
37099,185,3.0
37099,1240,4.0
37099,1275,4.0
37099,912,4.0
37099,653,4.0
37099,1388,3.0
37099,594,4.0
37099,38,1.0
37099,484,1.0
37099,711,1.0
37099,590,4.0
37099,1027,2.0
37099,1028,1.0
37099,333,5.0
37099,377,4.0
37099,39,5.0
37121,364,5.0
37121,616,4.0
37121,105,5.0
37121,208,4.0
37121,1029,4.0
37121,87,2.0
37121,261,3.0
37121,207,3.0
37121,85,3.0
37121,300,4.0
37121,177,1.0
37121,10,5.0
37121,248,3.0
37121,455,3.0
37121,140,3.0
37121,1307,4.0
37143,842,1.0
37143,585,1.0
37143,252,2.0
37143,468,4.0
37143,586,2.0
37143,351,1.0
37143,500,3.0
37143,62,4.0
37143,1080,4.0
37143,40,5.0
37143,36,4.0
37143,207,3.0
37151,282,3.0
37151,468,4.0
37151,350,4.0
37151,588,4.0
37151,236,3.0
37151,587,4.0
37151,318,5.0
37151,34,5.0
37151,376,4.0
37151,349,4.0
37151,539,5.0
37151,246,4.0
37151,151,5.0
37151,380,3.0
37151,207,3.0
37157,445,4.0
37157,65,1.0
37157,592,1.0
37157,410,3.0
37157,348,5.0
37157,356,4.0
37157,231,1.0
37157,153,2.0
37157,368,3.0
37157,150,4.0
37157,362,3.0
37161,368,4.0
37161,491,4.0
37161,471,3.0
37161,296,5.0
37161,150,4.0
37161,490,3.0
37161,382,2.0
37161,323,4.0
37161,227,3.0
37161,327,4.0
37161,338,3.0
37161,653,2.0
37161,586,1.0
37161,485,3.0
37161,589,4.0
37161,204,3.0
37161,329,2.0
37163,36,3.0
37163,588,2.0
37163,381,2.0
37163,521,4.0
37163,105,2.0
37163,500,2.0
37163,186,2.0
37163,590,2.0
37163,159,3.0
37163,227,1.0
37163,288,5.0
37163,21,4.0
37163,520,1.0
37163,168,1.0
37172,344,1.0
37172,1037,5.0
37172,292,2.0
37172,21,5.0
37172,1272,5.0
37172,608,5.0
37172,1010,2.0
37172,316,3.0
37172,1234,4.0
37172,317,3.0
37172,153,3.0
37172,253,5.0
37172,14,5.0
37172,1195,4.0
37172,357,2.0
37172,16,4.0
37172,537,5.0
37196,553,4.0
37196,733,4.0
37196,509,2.0
37196,260,5.0
37196,1407,4.0
37196,318,4.0
37196,349,4.0
37196,296,3.0
37196,788,5.0
37196,300,4.0
37196,474,4.0
37198,524,3.0
37198,543,1.0
37198,196,3.0
37198,193,1.0
37198,257,1.0
37198,489,2.0
37198,535,4.0
37198,434,1.0
37198,204,1.0
37198,442,2.0
37198,274,1.0
37198,235,4.0
37198,380,2.0
37198,62,4.0
37252,141,3.0
37252,1172,3.0
37252,377,3.0
37252,350,2.0
37252,349,3.0
37252,533,1.0
37252,519,1.0
37252,345,1.0
37252,785,1.0
37252,919,5.0
37252,540,2.0
37252,62,3.0
37252,249,2.0
37252,333,3.0
37252,21,2.0
37252,628,3.0
37252,315,2.0
37252,1270,3.0
37256,1004,1.0
37256,440,3.0
37256,1041,1.0
37256,1482,3.0
37256,588,4.0
37256,11,3.0
37256,1393,4.0
37256,317,3.0
37256,319,3.0
37256,208,3.0
37256,367,4.0
37258,160,3.0
37258,783,3.0
37258,539,5.0
37258,587,5.0
37258,432,3.0
37258,19,3.0
37258,356,4.0
37258,158,4.0
37258,168,3.0
37258,350,4.0
37258,788,3.0
37289,11,3.0
37289,1148,4.0
37289,349,3.0
37289,442,3.0
37289,450,1.0
37289,480,2.0
37289,479,1.0
37289,1228,3.0
37289,736,1.0
37289,1373,1.0
37289,780,3.0
37289,596,3.0
37289,899,3.0
37289,1025,3.0
37289,1376,3.0
37289,161,4.0
37289,541,3.0
37299,317,4.0
37299,39,4.0
37299,288,4.0
37299,508,4.0
37299,150,5.0
37299,300,5.0
37299,368,5.0
37299,316,5.0
37299,236,4.0
37299,474,4.0
37299,50,3.0
37299,253,4.0
37318,172,1.0
37318,356,3.0
37318,225,3.0
37318,367,2.0
37318,196,2.0
37318,434,3.0
37318,440,4.0
37318,318,5.0
37318,288,1.0
37318,39,4.0
37318,996,1.0
37318,232,4.0
37333,333,5.0
37333,153,3.0
37333,367,5.0
37333,587,1.0
37333,160,3.0
37333,317,3.0
37333,1592,4.0
37333,552,3.0
37333,32,4.0
37333,553,2.0
37333,1438,1.0
37333,597,2.0
37333,595,1.0
37345,588,4.0
37345,314,3.0
37345,542,3.0
37345,355,2.0
37345,838,4.0
37345,186,2.0
37345,497,5.0
37345,153,5.0
37345,457,4.0
37345,193,1.0
37345,185,4.0
37345,1073,4.0
37352,661,4.0
37352,2,2.0
37352,316,3.0
37352,194,3.0
37352,537,3.0
37352,43,3.0
37352,590,3.0
37352,165,1.0
37352,783,3.0
37352,47,3.0
37352,1019,5.0
37352,235,4.0
37352,36,3.0
37352,1086,4.0
37370,380,2.0
37370,19,1.0
37370,296,4.0
37370,442,2.0
37370,292,2.0
37370,413,2.0
37370,445,3.0
37370,300,3.0
37370,1008,3.0
37370,480,3.0
37370,1019,5.0
37370,838,4.0
37370,474,3.0
37370,585,2.0
37370,203,2.0
37370,273,1.0
37370,144,5.0
37370,278,3.0
37370,648,3.0
37377,185,4.0
37377,587,4.0
37377,165,4.0
37377,161,4.0
37377,17,4.0
37377,457,4.0
37377,208,3.0
37377,317,4.0
37377,163,4.0
37377,381,3.0
37377,780,4.0
37377,31,4.0
37377,531,3.0
37383,474,4.0
37383,383,1.0
37383,480,4.0
37383,469,1.0
37383,272,3.0
37383,737,1.0
37383,362,2.0
37383,373,1.0
37383,454,2.0
37383,208,1.0
37383,345,5.0
37383,95,2.0
37383,21,4.0
37383,306,3.0
37383,1097,3.0
37383,1079,3.0
37383,195,3.0
37383,307,3.0
37383,435,1.0
37383,344,1.0
37383,173,1.0
37383,437,1.0
37383,481,3.0
37383,546,1.0
37383,458,2.0
37383,592,2.0
37383,163,1.0
37383,648,2.0
37383,350,2.0
37399,34,1.0
37399,42,2.0
37399,380,3.0
37399,11,2.0
37399,62,1.0
37399,431,2.0
37399,164,2.0
37399,122,2.0
37399,529,2.0
37399,19,1.0
37399,358,2.0
37399,475,4.0
37399,593,4.0
37399,50,4.0
37399,281,4.0
37399,610,1.0
37425,529,5.0
37425,231,1.0
37425,52,4.0
37425,2,2.0
37425,333,4.0
37425,296,4.0
37425,520,4.0
37425,588,3.0
37425,589,1.0
37425,292,3.0
37425,17,5.0
37425,208,1.0
37487,21,4.0
37487,345,3.0
37487,265,3.0
37487,150,3.0
37487,474,4.0
37487,308,3.0
37487,543,4.0
37487,342,3.0
37487,47,4.0
37487,708,3.0
37487,367,3.0
37487,164,4.0
37492,1285,3.0
37492,1124,3.0
37492,520,1.0
37492,1203,3.0
37492,333,2.0
37492,1080,4.0
37492,315,2.0
37492,1594,4.0
37492,34,3.0
37492,466,2.0
37492,1288,5.0
37492,597,2.0
37492,608,5.0
37492,1233,5.0
37492,50,4.0
37492,377,3.0
37492,535,3.0
37492,1275,3.0
37492,6,3.0
37492,1276,3.0
37492,908,5.0
37492,968,4.0
37492,587,3.0
37492,370,3.0
37492,1371,1.0
37502,1296,3.0
37502,1186,3.0
37502,457,4.0
37502,1231,4.0
37502,708,3.0
37502,480,3.0
37502,440,5.0
37502,379,2.0
37502,1299,4.0
37502,933,4.0
37502,965,4.0
37502,168,3.0
37502,1374,3.0
37502,913,5.0
37502,1303,3.0
37502,1283,4.0
37502,10,4.0
37502,592,1.0
37502,246,5.0
37502,599,3.0
37502,1088,3.0
37502,589,4.0
37502,62,5.0
37502,1125,3.0
37502,1073,3.0
37502,910,4.0
37502,1195,4.0
37502,161,4.0
37502,648,4.0
37502,587,4.0
37502,1282,4.0
37502,1207,4.0
37502,1198,5.0
37502,971,4.0
37502,1020,2.0
37505,1013,2.0
37505,538,3.0
37505,265,5.0
37505,596,3.0
37505,44,3.0
37505,1580,5.0
37505,373,5.0
37505,1270,3.0
37505,886,1.0
37505,122,1.0
37505,1129,5.0
37505,480,3.0
37505,832,2.0
37505,786,2.0
37505,233,4.0
37505,1236,4.0
37505,1198,4.0
37505,1199,4.0
37514,17,3.0
37514,349,3.0
37514,292,2.0
37514,350,1.0
37514,480,3.0
37514,367,2.0
37514,236,2.0
37514,434,2.0
37514,587,3.0
37514,474,3.0
37514,173,1.0
37514,457,4.0
37522,491,3.0
37522,345,2.0
37522,788,1.0
37522,515,3.0
37522,236,4.0
37522,248,2.0
37522,62,2.0
37522,173,1.0
37522,235,3.0
37522,340,2.0
37522,22,2.0
37522,318,5.0
37522,60,4.0
37522,446,2.0
37522,58,5.0
37522,110,4.0
37522,31,3.0
37522,1020,3.0
37522,296,5.0
37522,688,2.0
37522,413,1.0
37522,442,1.0
37556,150,3.0
37556,474,3.0
37556,371,2.0
37556,151,3.0
37556,1086,3.0
37556,457,3.0
37556,527,5.0
37556,592,3.0
37556,540,3.0
37556,999,3.0
37556,587,3.0
37556,230,3.0
37556,288,3.0
37556,45,4.0
37572,719,2.0
37572,420,1.0
37572,1485,5.0
37572,380,5.0
37572,736,4.0
37572,590,2.0
37572,852,4.0
37572,555,3.0
37572,953,4.0
37572,538,1.0
37572,329,3.0
37572,1374,4.0
37572,552,2.0
37572,1101,4.0
37572,1544,4.0
37572,170,1.0
37572,480,4.0
37575,353,1.0
37575,11,5.0
37575,553,3.0
37575,160,2.0
37575,292,5.0
37575,594,3.0
37575,253,2.0
37575,1020,3.0
37575,186,3.0
37575,172,1.0
37575,344,1.0
37575,596,3.0
37575,362,3.0
37575,256,2.0
37575,261,4.0
37575,457,5.0
37583,110,5.0
37583,585,1.0
37583,332,4.0
37583,266,5.0
37583,475,4.0
37583,466,5.0
37583,182,5.0
37583,1018,1.0
37583,3,5.0
37583,6,5.0
37583,189,5.0
37583,10,4.0
37597,1380,3.0
37597,628,4.0
37597,71,1.0
37597,653,4.0
37597,1376,4.0
37597,1357,2.0
37597,1393,4.0
37597,541,2.0
37597,1381,1.0
37597,782,3.0
37597,594,4.0
37597,1028,1.0
37597,237,3.0
37597,1566,4.0
37597,1097,4.0
37597,1552,3.0
37597,1474,2.0
37597,45,1.0
37597,288,1.0
37597,1049,3.0
37597,736,4.0
37597,1544,4.0
37597,193,1.0
37597,1584,2.0
37597,203,2.0
37597,1466,3.0
37597,377,3.0
37597,610,1.0
37597,350,3.0
37597,379,3.0
37604,4,1.0
37604,612,1.0
37604,589,5.0
37604,454,4.0
37604,832,5.0
37604,661,4.0
37604,374,1.0
37604,477,1.0
37604,180,1.0
37604,350,3.0
37604,539,5.0
37604,34,4.0
37604,1393,4.0
37604,11,3.0
37604,150,5.0
37604,256,3.0
37604,647,4.0
37604,267,1.0
37604,733,4.0
37604,453,4.0
37604,762,1.0
37610,350,2.0
37610,332,1.0
37610,1292,4.0
37610,1194,4.0
37610,748,1.0
37610,164,2.0
37610,490,3.0
37610,1321,5.0
37610,996,1.0
37610,800,4.0
37610,150,3.0
37610,1259,4.0
37610,1084,4.0
37610,353,2.0
37610,14,4.0
37610,1199,5.0
37610,1273,4.0
37610,497,5.0
37610,1260,4.0
37610,475,3.0
37610,1208,5.0
37610,316,2.0
37610,1253,5.0
37610,1240,5.0
37610,52,4.0
37626,377,4.0
37626,272,5.0
37626,2,3.0
37626,367,1.0
37626,1013,4.0
37626,292,3.0
37626,648,4.0
37626,318,5.0
37626,412,2.0
37626,1019,4.0
37626,1029,5.0
37626,62,5.0
37626,22,4.0
37626,468,5.0
37626,380,3.0
37626,36,3.0
37626,186,3.0
37626,203,4.0
37626,60,4.0
37626,435,1.0
37629,329,3.0
37629,17,5.0
37629,158,4.0
37629,551,4.0
37629,317,5.0
37629,185,4.0
37629,780,5.0
37629,161,3.0
37629,104,1.0
37629,318,3.0
37629,1584,4.0
37675,260,5.0
37675,587,2.0
37675,1474,1.0
37675,1172,4.0
37675,953,3.0
37675,908,4.0
37675,508,3.0
37675,1584,1.0
37675,1041,4.0
37675,281,4.0
37675,144,1.0
37675,1256,5.0
37675,509,2.0
37675,48,1.0
37675,585,1.0
37675,1247,3.0
37683,11,4.0
37683,288,1.0
37683,616,1.0
37683,533,3.0
37683,150,1.0
37683,1291,3.0
37683,586,2.0
37683,353,3.0
37683,1240,5.0
37683,196,2.0
37683,491,2.0
37683,1374,3.0
37683,35,3.0
37683,161,3.0
37683,718,1.0
37683,1210,5.0
37683,593,4.0
37699,15,2.0
37699,163,3.0
37699,1131,4.0
37699,1172,5.0
37699,272,5.0
37699,733,3.0
37699,370,3.0
37699,317,1.0
37699,164,2.0
37699,454,1.0
37699,373,5.0
37699,1073,4.0
37699,420,1.0
37699,1265,4.0
37699,1204,5.0
37699,349,3.0
37699,1003,3.0
37699,457,4.0
37699,1199,5.0
37699,1321,5.0
37699,481,2.0
37699,1136,5.0
37699,1061,2.0
37699,1198,5.0
37699,344,1.0
37699,16,3.0
37699,1213,5.0
37699,1042,3.0
37699,1333,3.0
37715,780,3.0
37715,474,5.0
37715,349,5.0
37715,273,4.0
37715,48,3.0
37715,419,1.0
37715,204,4.0
37715,468,2.0
37715,266,5.0
37715,5,2.0
37715,231,1.0
37715,280,5.0
37715,225,3.0
37751,288,2.0
37751,292,3.0
37751,1081,5.0
37751,1027,5.0
37751,19,1.0
37751,39,3.0
37751,371,3.0
37751,637,4.0
37751,1080,5.0
37751,382,4.0
37751,31,3.0
37751,277,3.0
37751,5,3.0
37751,231,3.0
37751,319,3.0
37754,9,1.0
37754,508,5.0
37754,17,3.0
37754,848,5.0
37754,841,1.0
37754,345,2.0
37754,784,1.0
37754,500,4.0
37754,1097,4.0
37754,283,1.0
37754,589,1.0
37754,318,5.0
37754,886,1.0
37767,21,5.0
37767,377,4.0
37767,435,1.0
37767,494,3.0
37767,370,1.0
37767,296,5.0
37767,532,1.0
37767,227,1.0
37767,405,1.0
37767,367,1.0
37767,539,1.0
37767,204,1.0
37767,173,1.0
37767,122,1.0
37767,158,1.0
37767,434,3.0
37767,587,1.0
37767,237,2.0
37773,329,5.0
37773,445,5.0
37773,93,2.0
37773,253,4.0
37773,11,4.0
37773,258,4.0
37773,382,3.0
37773,160,5.0
37773,305,1.0
37773,25,3.0
37773,161,5.0
37773,405,3.0
37773,590,5.0
37773,364,3.0
37774,1528,3.0
37774,1127,4.0
37774,849,4.0
37774,1562,3.0
37774,1373,5.0
37774,519,4.0
37774,151,3.0
37774,315,3.0
37774,595,2.0
37774,786,4.0
37774,329,4.0
37774,350,3.0
37774,1580,2.0
37774,876,3.0
37774,405,4.0
37774,575,3.0
37785,1035,5.0
37785,236,2.0
37785,508,3.0
37785,34,3.0
37785,480,3.0
37785,231,3.0
37785,595,3.0
37785,592,3.0
37785,364,3.0
37785,357,2.0
37785,339,3.0
37785,1100,2.0
37785,6,3.0
37785,7,3.0
37785,95,3.0
37785,71,2.0
37805,307,4.0
37805,1162,4.0
37805,468,4.0
37805,292,1.0
37805,342,4.0
37805,306,5.0
37805,593,4.0
37805,1211,5.0
37805,1195,4.0
37805,452,4.0
37805,1173,1.0
37805,608,5.0
37807,158,1.0
37807,839,1.0
37807,457,4.0
37807,362,3.0
37807,587,2.0
37807,471,4.0
37807,1080,5.0
37807,1081,1.0
37807,231,1.0
37807,34,3.0
37807,173,1.0
37807,474,3.0
37807,194,3.0
37807,1015,1.0
37817,172,2.0
37817,508,4.0
37817,230,4.0
37817,280,5.0
37817,367,3.0
37817,161,3.0
37817,534,5.0
37817,314,4.0
37817,431,4.0
37817,261,4.0
37817,362,4.0
37824,532,3.0
37824,1012,4.0
37824,163,1.0
37824,315,2.0
37824,509,1.0
37824,433,2.0
37824,485,5.0
37824,836,3.0
37824,1035,4.0
37824,282,3.0
37824,277,2.0
37824,457,3.0
37824,1021,3.0
37824,1020,3.0
37824,34,4.0
37824,288,1.0
37824,47,2.0
37824,316,4.0
37841,595,5.0
37841,168,2.0
37841,204,4.0
37841,186,2.0
37841,292,3.0
37841,161,4.0
37841,333,2.0
37841,225,3.0
37841,553,3.0
37841,25,4.0
37841,11,5.0
37841,589,3.0
37841,172,4.0
37841,597,5.0
37847,471,4.0
37847,150,3.0
37847,6,3.0
37847,185,1.0
37847,58,4.0
37847,594,3.0
37847,368,2.0
37847,468,2.0
37847,319,3.0
37847,232,4.0
37847,233,2.0
37851,997,2.0
37851,587,3.0
37851,851,3.0
37851,68,3.0
37851,983,1.0
37851,994,5.0
37851,831,3.0
37851,806,4.0
37851,118,2.0
37851,317,3.0
37851,780,3.0
37851,804,4.0
37851,861,3.0
37851,588,4.0
37851,356,4.0
37876,225,4.0
37876,60,4.0
37876,112,4.0
37876,372,3.0
37876,374,4.0
37876,110,4.0
37876,273,3.0
37876,193,4.0
37876,589,4.0
37876,381,3.0
37876,105,4.0
37876,34,4.0
37891,105,4.0
37891,592,1.0
37891,550,3.0
37891,1190,4.0
37891,412,4.0
37891,377,4.0
37891,25,4.0
37891,1431,1.0
37891,1087,4.0
37891,236,4.0
37891,278,3.0
37899,135,1.0
37899,273,3.0
37899,178,2.0
37899,252,2.0
37899,637,2.0
37899,474,3.0
37899,550,5.0
37899,230,3.0
37899,416,3.0
37899,224,2.0
37899,11,3.0
37899,778,2.0
37899,299,2.0
37899,362,2.0
37899,529,2.0
37899,121,2.0
37899,256,3.0
37899,355,1.0
37899,105,2.0
37899,261,2.0
37899,475,4.0
37899,6,1.0
37899,177,4.0
37899,65,2.0
37899,169,2.0
37899,546,1.0
37899,440,2.0
37899,19,2.0
37899,377,4.0
37899,708,4.0
37899,216,2.0
37911,253,1.0
37911,231,1.0
37911,585,1.0
37911,589,4.0
37911,34,1.0
37911,344,2.0
37911,505,3.0
37911,368,2.0
37911,477,4.0
37911,99,1.0
37911,305,3.0
37911,444,1.0
37911,514,3.0
37911,491,4.0
37911,349,2.0
37911,153,2.0
37911,203,3.0
37911,157,1.0
37911,434,2.0
